,ant1,ant2,bchan,echan,freqid,bif,eif,stokesRR,stokesLL,stokesRL,stokesLR,source,subarray,timerange1,timerange2,reason
135,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:35,+000:02:36:37,BAD ACSCL SOLUTION      
136,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:35,+000:02:36:37,BAD ACSCL SOLUTION      
137,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:37,+000:02:36:38,BAD ACSCL SOLUTION      
138,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:37,+000:02:36:38,BAD ACSCL SOLUTION      
139,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:38,+000:02:36:38,BAD ACSCL SOLUTION      
140,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:38,+000:02:36:38,BAD ACSCL SOLUTION      
141,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:39,+000:02:36:39,BAD ACSCL SOLUTION      
142,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:39,+000:02:36:39,BAD ACSCL SOLUTION      
143,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:39,+000:02:36:41,BAD ACSCL SOLUTION      
144,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:39,+000:02:36:41,BAD ACSCL SOLUTION      
145,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:41,+000:02:36:41,BAD ACSCL SOLUTION      
146,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:41,+000:02:36:41,BAD ACSCL SOLUTION      
147,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:42,+000:02:36:42,BAD ACSCL SOLUTION      
148,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:42,+000:02:36:42,BAD ACSCL SOLUTION      
149,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:42,+000:02:36:43,BAD ACSCL SOLUTION      
150,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:42,+000:02:36:43,BAD ACSCL SOLUTION      
151,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:43,+000:02:36:45,BAD ACSCL SOLUTION      
152,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:43,+000:02:36:45,BAD ACSCL SOLUTION      
153,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:45,+000:02:36:45,BAD ACSCL SOLUTION      
154,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:45,+000:02:36:45,BAD ACSCL SOLUTION      
155,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:46,+000:02:36:46,BAD ACSCL SOLUTION      
156,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:46,+000:02:36:46,BAD ACSCL SOLUTION      
157,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:46,+000:02:36:48,BAD ACSCL SOLUTION      
158,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:46,+000:02:36:48,BAD ACSCL SOLUTION      
159,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:48,+000:02:36:49,BAD ACSCL SOLUTION      
160,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:48,+000:02:36:49,BAD ACSCL SOLUTION      
161,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:49,+000:02:36:49,BAD ACSCL SOLUTION      
162,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:49,+000:02:36:49,BAD ACSCL SOLUTION      
163,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:49,+000:02:36:49,BAD ACSCL SOLUTION      
164,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:49,+000:02:36:50,BAD ACSCL SOLUTION      
165,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:49,+000:02:36:50,BAD ACSCL SOLUTION      
166,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:50,+000:02:36:52,BAD ACSCL SOLUTION      
167,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:50,+000:02:36:52,BAD ACSCL SOLUTION      
168,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:52,+000:02:36:52,BAD ACSCL SOLUTION      
169,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:52,+000:02:36:52,BAD ACSCL SOLUTION      
170,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:53,+000:02:36:55,BAD ACSCL SOLUTION      
171,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:53,+000:02:36:55,BAD ACSCL SOLUTION      
172,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:55,+000:02:36:56,BAD ACSCL SOLUTION      
173,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:55,+000:02:36:56,BAD ACSCL SOLUTION      
174,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:56,+000:02:36:56,BAD ACSCL SOLUTION      
175,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:56,+000:02:36:56,BAD ACSCL SOLUTION      
176,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:57,+000:02:36:57,BAD ACSCL SOLUTION      
177,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:57,+000:02:36:57,BAD ACSCL SOLUTION      
178,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:57,+000:02:36:59,BAD ACSCL SOLUTION      
179,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:57,+000:02:36:59,BAD ACSCL SOLUTION      
180,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:36:59,+000:02:36:59,BAD ACSCL SOLUTION      
181,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:36:59,+000:02:36:59,BAD ACSCL SOLUTION      
182,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:00,+000:02:37:00,BAD ACSCL SOLUTION      
183,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:00,+000:02:37:01,BAD ACSCL SOLUTION      
184,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:00,+000:02:37:01,BAD ACSCL SOLUTION      
185,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:01,+000:02:37:03,BAD ACSCL SOLUTION      
186,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:01,+000:02:37:03,BAD ACSCL SOLUTION      
187,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:03,+000:02:37:03,BAD ACSCL SOLUTION      
188,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:03,+000:02:37:03,BAD ACSCL SOLUTION      
189,AA,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:04,+000:02:37:04,BAD ACSCL SOLUTION      
190,AA,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:04,+000:02:37:04,BAD ACSCL SOLUTION      
191,PV,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:11,+000:02:37:13,BAD ACSCL SOLUTION      
192,PV,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:11,+000:02:37:13,BAD ACSCL SOLUTION      
193,PV,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:13,+000:02:37:14,BAD ACSCL SOLUTION      
194,PV,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:13,+000:02:37:14,BAD ACSCL SOLUTION      
195,PV,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:37:58,+000:02:38:00,BAD ACSCL SOLUTION      
196,PV,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:37:58,+000:02:38:00,BAD ACSCL SOLUTION      
197,PV,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:02:38:00,+000:02:38:01,BAD ACSCL SOLUTION      
198,PV,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:02:38:00,+000:02:38:01,BAD ACSCL SOLUTION      
199,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:05,+000:03:32:05,BAD ACSCL SOLUTION      
200,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:09,+000:03:32:09,BAD ACSCL SOLUTION      
201,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:09,+000:03:32:09,BAD ACSCL SOLUTION      
202,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:12,+000:03:32:14,BAD ACSCL SOLUTION      
203,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:12,+000:03:32:14,BAD ACSCL SOLUTION      
204,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:14,+000:03:32:14,BAD ACSCL SOLUTION      
205,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:16,+000:03:32:16,BAD ACSCL SOLUTION      
206,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:16,+000:03:32:16,BAD ACSCL SOLUTION      
207,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:17,+000:03:32:17,BAD ACSCL SOLUTION      
208,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:17,+000:03:32:17,BAD ACSCL SOLUTION      
209,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:20,+000:03:32:22,BAD ACSCL SOLUTION      
210,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:20,+000:03:32:22,BAD ACSCL SOLUTION      
211,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:22,+000:03:32:23,BAD ACSCL SOLUTION      
212,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:23,+000:03:32:25,BAD ACSCL SOLUTION      
213,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:23,+000:03:32:25,BAD ACSCL SOLUTION      
214,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:25,+000:03:32:25,BAD ACSCL SOLUTION      
215,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:25,+000:03:32:25,BAD ACSCL SOLUTION      
216,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:28,+000:03:32:28,BAD ACSCL SOLUTION      
217,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:28,+000:03:32:28,BAD ACSCL SOLUTION      
218,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:29,+000:03:32:29,BAD ACSCL SOLUTION      
219,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:29,+000:03:32:29,BAD ACSCL SOLUTION      
220,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:31,+000:03:32:31,BAD ACSCL SOLUTION      
221,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:31,+000:03:32:33,BAD ACSCL SOLUTION      
222,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:31,+000:03:32:33,BAD ACSCL SOLUTION      
223,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:33,+000:03:32:34,BAD ACSCL SOLUTION      
224,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:33,+000:03:32:34,BAD ACSCL SOLUTION      
225,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:36,+000:03:32:36,BAD ACSCL SOLUTION      
226,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:36,+000:03:32:36,BAD ACSCL SOLUTION      
227,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:36,+000:03:32:37,BAD ACSCL SOLUTION      
228,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:36,+000:03:32:37,BAD ACSCL SOLUTION      
229,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:39,+000:03:32:39,BAD ACSCL SOLUTION      
230,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:39,+000:03:32:39,BAD ACSCL SOLUTION      
231,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:40,+000:03:32:40,BAD ACSCL SOLUTION      
232,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:40,+000:03:32:40,BAD ACSCL SOLUTION      
233,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:44,+000:03:32:45,BAD ACSCL SOLUTION      
234,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:44,+000:03:32:45,BAD ACSCL SOLUTION      
235,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:47,+000:03:32:47,BAD ACSCL SOLUTION      
236,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:32:47,+000:03:32:47,BAD ACSCL SOLUTION      
237,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:32:47,+000:03:32:48,BAD ACSCL SOLUTION      
238,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:12,+000:03:33:12,BAD ACSCL SOLUTION      
239,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:12,+000:03:33:12,BAD ACSCL SOLUTION      
240,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:13,+000:03:33:14,BAD ACSCL SOLUTION      
241,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:13,+000:03:33:14,BAD ACSCL SOLUTION      
242,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:14,+000:03:33:14,BAD ACSCL SOLUTION      
243,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:14,+000:03:33:14,BAD ACSCL SOLUTION      
244,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:15,+000:03:33:15,BAD ACSCL SOLUTION      
245,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:15,+000:03:33:15,BAD ACSCL SOLUTION      
246,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:16,+000:03:33:16,BAD ACSCL SOLUTION      
247,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:16,+000:03:33:16,BAD ACSCL SOLUTION      
248,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:16,+000:03:33:17,BAD ACSCL SOLUTION      
249,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:16,+000:03:33:17,BAD ACSCL SOLUTION      
250,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:18,+000:03:33:18,BAD ACSCL SOLUTION      
251,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:18,+000:03:33:18,BAD ACSCL SOLUTION      
252,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:18,+000:03:33:20,BAD ACSCL SOLUTION      
253,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:18,+000:03:33:20,BAD ACSCL SOLUTION      
254,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:20,+000:03:33:21,BAD ACSCL SOLUTION      
255,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:20,+000:03:33:21,BAD ACSCL SOLUTION      
256,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:21,+000:03:33:21,BAD ACSCL SOLUTION      
257,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:21,+000:03:33:21,BAD ACSCL SOLUTION      
258,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:21,+000:03:33:23,BAD ACSCL SOLUTION      
259,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:21,+000:03:33:23,BAD ACSCL SOLUTION      
260,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:23,+000:03:33:23,BAD ACSCL SOLUTION      
261,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:23,+000:03:33:23,BAD ACSCL SOLUTION      
262,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:23,+000:03:33:24,BAD ACSCL SOLUTION      
263,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:23,+000:03:33:24,BAD ACSCL SOLUTION      
264,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:24,+000:03:33:26,BAD ACSCL SOLUTION      
265,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:24,+000:03:33:26,BAD ACSCL SOLUTION      
266,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:26,+000:03:33:26,BAD ACSCL SOLUTION      
267,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:26,+000:03:33:26,BAD ACSCL SOLUTION      
268,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:27,+000:03:33:28,BAD ACSCL SOLUTION      
269,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:27,+000:03:33:28,BAD ACSCL SOLUTION      
270,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:52,+000:03:33:53,BAD ACSCL SOLUTION      
271,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:52,+000:03:33:53,BAD ACSCL SOLUTION      
272,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:56,+000:03:33:57,BAD ACSCL SOLUTION      
273,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:56,+000:03:33:57,BAD ACSCL SOLUTION      
274,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:57,+000:03:33:57,BAD ACSCL SOLUTION      
275,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:33:59,+000:03:34:00,BAD ACSCL SOLUTION      
276,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:33:59,+000:03:34:00,BAD ACSCL SOLUTION      
277,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:00,+000:03:34:02,BAD ACSCL SOLUTION      
278,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:00,+000:03:34:02,BAD ACSCL SOLUTION      
279,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:03,+000:03:34:04,BAD ACSCL SOLUTION      
280,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:03,+000:03:34:04,BAD ACSCL SOLUTION      
281,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:05,+000:03:34:05,BAD ACSCL SOLUTION      
282,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:08,+000:03:34:08,BAD ACSCL SOLUTION      
283,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:08,+000:03:34:08,BAD ACSCL SOLUTION      
284,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:08,+000:03:34:10,BAD ACSCL SOLUTION      
285,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:10,+000:03:34:11,BAD ACSCL SOLUTION      
286,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:10,+000:03:34:11,BAD ACSCL SOLUTION      
287,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:11,+000:03:34:13,BAD ACSCL SOLUTION      
288,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:11,+000:03:34:13,BAD ACSCL SOLUTION      
289,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:15,+000:03:34:15,BAD ACSCL SOLUTION      
290,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:15,+000:03:34:15,BAD ACSCL SOLUTION      
291,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:16,+000:03:34:16,BAD ACSCL SOLUTION      
292,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:16,+000:03:34:16,BAD ACSCL SOLUTION      
293,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:19,+000:03:34:19,BAD ACSCL SOLUTION      
294,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:19,+000:03:34:19,BAD ACSCL SOLUTION      
295,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:19,+000:03:34:21,BAD ACSCL SOLUTION      
296,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:19,+000:03:34:21,BAD ACSCL SOLUTION      
297,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:19,+000:03:34:21,BAD ACSCL SOLUTION      
298,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:22,+000:03:34:24,BAD ACSCL SOLUTION      
299,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:22,+000:03:34:24,BAD ACSCL SOLUTION      
300,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:24,+000:03:34:24,BAD ACSCL SOLUTION      
301,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:24,+000:03:34:24,BAD ACSCL SOLUTION      
302,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:27,+000:03:34:27,BAD ACSCL SOLUTION      
303,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:27,+000:03:34:27,BAD ACSCL SOLUTION      
304,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:51,+000:03:34:51,BAD ACSCL SOLUTION      
305,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:51,+000:03:34:51,BAD ACSCL SOLUTION      
306,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:52,+000:03:34:52,BAD ACSCL SOLUTION      
307,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:52,+000:03:34:52,BAD ACSCL SOLUTION      
308,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:52,+000:03:34:54,BAD ACSCL SOLUTION      
309,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:52,+000:03:34:54,BAD ACSCL SOLUTION      
310,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:54,+000:03:34:55,BAD ACSCL SOLUTION      
311,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:54,+000:03:34:55,BAD ACSCL SOLUTION      
312,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:55,+000:03:34:55,BAD ACSCL SOLUTION      
313,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:55,+000:03:34:55,BAD ACSCL SOLUTION      
314,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:55,+000:03:34:57,BAD ACSCL SOLUTION      
315,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:55,+000:03:34:57,BAD ACSCL SOLUTION      
316,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:57,+000:03:34:57,BAD ACSCL SOLUTION      
317,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:57,+000:03:34:57,BAD ACSCL SOLUTION      
318,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:57,+000:03:34:58,BAD ACSCL SOLUTION      
319,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:57,+000:03:34:58,BAD ACSCL SOLUTION      
320,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:34:58,+000:03:35:00,BAD ACSCL SOLUTION      
321,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:34:58,+000:03:35:00,BAD ACSCL SOLUTION      
322,LM,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:35:00,+000:03:35:00,BAD ACSCL SOLUTION      
323,LM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:03:35:00,+000:03:35:00,BAD ACSCL SOLUTION      
324,AZ,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:50:00,+000:03:50:02,BAD ACSCL SOLUTION      
325,AZ,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:03:50:02,+000:03:50:02,BAD ACSCL SOLUTION      
326,AZ,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:04:08:01,+000:04:08:01,BAD ACSCL SOLUTION      
327,AZ,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:04:46:00,+000:04:46:01,BAD ACSCL SOLUTION      
328,AZ,ALL,0,0,-1,1,32,False,True,True,True,ALL,0,+000:04:46:01,+000:04:46:03,BAD ACSCL SOLUTION      
329,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:08,+000:05:18:09,BAD ACSCL SOLUTION      
330,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:16,+000:05:18:16,BAD ACSCL SOLUTION      
331,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:17,+000:05:18:17,BAD ACSCL SOLUTION      
332,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:17,+000:05:18:19,BAD ACSCL SOLUTION      
333,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:19,+000:05:18:20,BAD ACSCL SOLUTION      
334,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:20,+000:05:18:20,BAD ACSCL SOLUTION      
335,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:20,+000:05:18:22,BAD ACSCL SOLUTION      
336,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:50,+000:05:18:50,BAD ACSCL SOLUTION      
337,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:51,+000:05:18:51,BAD ACSCL SOLUTION      
338,SM,ALL,0,0,-1,1,32,True,False,True,True,ALL,0,+000:05:18:51,+000:05:18:52,BAD ACSCL SOLUTION      
